crawl_timestamp,product_name,product_category_tree,retail_price,discounted_price,brand
2016-01-01 10:55:30+00:00,Icon Book Cover for iPad Mini,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Icon Cases & Covers""]",1999.0,599.0,Icon
2016-01-01 10:55:30+00:00,Jewelhub 18k Hallmark & VS-G Diamond Gold 18 K Ring,"[""Jewellery >> Rings""]",22374.0,16781.0,Jewelhub
2016-01-01 10:55:30+00:00,Kasemantra Back Cover for Apple iPad Mini,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Kasemantra Cases & Covers""]",1499.0,649.0,Kasemantra
2016-01-01 10:55:30+00:00,kasemantra Back Cover for Apple iPad Mini,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> kasemantra Cases & Covers""]",1499.0,649.0,kasemantra
2016-01-01 10:55:30+00:00,Radiant Bay Priceless Bond Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",22775.0,18220.0,Radiant Bay
2016-01-01 10:55:30+00:00,Icon Book Cover for iPad 2,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Icon Cases & Covers""]",1999.0,599.0,Icon
2016-01-01 10:55:30+00:00,Karatcraft Artifex Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",21056.0,15302.0,Karatcraft
2016-01-01 10:55:30+00:00,Fuson Back Cover for Samsung Galaxy J7,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Fuson Cases & Covers""]",1299.0,599.0,Fuson
2016-01-01 10:55:30+00:00,Karatcraft Intima Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",35044.0,24566.0,Karatcraft
2016-01-01 10:55:30+00:00,kasemantra Back Cover for Apple iPad Mini,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> kasemantra Cases & Covers""]",1499.0,649.0,kasemantra
2016-01-01 10:55:30+00:00,Karatcraft Pinta Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",31981.0,22181.0,Karatcraft
2016-01-01 10:55:30+00:00,Radiant Bay Sumptous Sparkle White Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",26084.0,20867.0,Radiant Bay
2016-01-01 10:55:30+00:00,Radiant Bay For Forever Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",26208.0,20966.0,Radiant Bay
2016-01-01 10:55:30+00:00,"Icon Book Cover for iPad 2, iPad 3, iPad 4","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Icon Cases & Covers""]",1999.0,599.0,Icon
2016-01-01 10:55:30+00:00,Karatcraft Trenza Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",23615.0,16564.0,Karatcraft
2016-01-01 10:55:30+00:00,kasemantra Back Cover for Apple iPad Mini,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> kasemantra Cases & Covers""]",1499.0,649.0,kasemantra
2016-01-01 10:55:30+00:00,Jewels5 Adan Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",29976.0,21475.0,Jewels5
2016-01-01 10:55:30+00:00,Jewels5 Hartlyn Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",30679.0,21955.0,Jewels5
2016-01-01 10:55:30+00:00,UAG Book Cover for APPLE IPAD MINI 4,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> UAG Cases & Covers""]",3499.0,2999.0,UAG
2016-01-01 10:55:30+00:00,Radiant Bay Gold Goddess Sterling Silver Diamond Ring,"[""Jewellery >> Rings""]",23043.0,16130.0,Radiant Bay
2016-01-01 10:55:30+00:00,Fuson Back Cover for Samsung Galaxy J7,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Fuson Cases & Covers""]",1299.0,599.0,Fuson
2016-01-01 10:55:30+00:00,Radiant Bay Distinguishing Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",24485.0,19588.0,Radiant Bay
2016-01-01 10:55:30+00:00,Icon Book Cover for iPad Mini,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Icon Cases & Covers""]",1999.0,599.0,Icon
2016-01-01 10:55:30+00:00,Radiant Bay Striking Three Stone Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",23819.0,19055.0,Radiant Bay
2016-01-01 10:55:30+00:00,Artisan Creation Floral Single Quilts & Comforters White,"[""Home Furnishing >> Bed Linen >> Blankets, Quilts & Dohars""]",1999.0,747.0,Artisan Creation
2016-01-01 10:55:30+00:00,Brite Body Groomer BHT-530/00 Trimmer For Men,"[""Health & Personal Care Appliances >> Personal Care Appliances >> Trimmers""]",999.0,190.0,Brite
2016-01-01 10:55:30+00:00,Radiant Bay Elementary Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",19205.0,15364.0,Radiant Bay
2016-01-01 10:55:30+00:00,Kasemantra Back Cover for Apple iPad Mini,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Kasemantra Cases & Covers""]",1499.0,649.0,Kasemantra
2016-01-01 10:55:30+00:00,Karatcraft Lynne Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",26203.0,18160.0,Karatcraft
2016-01-01 10:55:30+00:00,Fuson Back Cover for Samsung Galaxy J7,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Fuson Cases & Covers""]",1299.0,599.0,Fuson
2016-01-01 10:55:30+00:00,Karatcraft Dyumna Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",34536.0,23868.0,Karatcraft
2016-01-01 10:55:30+00:00,Blanket Zone Printed Single Quilts & Comforters Multicolor,"[""Home Furnishing >> Bed Linen >> Blankets, Quilts & Dohars""]",2049.0,899.0,Blanket Zone
2016-01-01 10:55:30+00:00,Radiant Bay Striking Three Stone Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",24548.0,19638.0,Radiant Bay
2016-01-01 10:55:30+00:00,Karatcraft Stellina Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",24552.0,17862.0,Karatcraft
2016-01-01 10:55:30+00:00,Radiant Bay A Class Higher White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",23409.0,18727.0,Radiant Bay
2016-01-01 10:55:30+00:00,Fuson Back Cover for Samsung Galaxy J7,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Fuson Cases & Covers""]",1299.0,599.0,Fuson
2016-01-01 10:55:30+00:00,Silkworm Printed Single Dohar Multicolor,"[""Home Furnishing >> Bed Linen >> Blankets, Quilts & Dohars""]",1500.0,799.0,Silkworm
2016-01-01 10:55:30+00:00,Radiant Bay Flower Focused Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",21153.0,16922.0,Radiant Bay
2016-01-01 10:55:30+00:00,"Gioiabazar Book Cover for Samsung Galaxy Tab3 8.0"" SM-T311 SM-T310","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Gioiabazar Cases & Covers""]",1399.0,599.0,Gioiabazar
2016-01-01 10:55:30+00:00,Karatcraft Linius Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",27045.0,19528.0,Karatcraft
2016-01-01 10:55:30+00:00,Kanu Book Cover for Champion Wtab 705 7 inch,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Kanu Cases & Covers""]",1299.0,599.0,Kanu
2016-01-01 10:55:30+00:00,Radiant Bay Square Slade White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",25929.0,20743.0,Radiant Bay
2016-01-01 10:55:30+00:00,Kanu Book Cover for Lava E-Tab Connect,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Kanu Cases & Covers""]",1299.0,599.0,Kanu
2016-01-01 10:55:30+00:00,Karatcraft Lynne Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",33357.0,23286.0,Karatcraft
2016-01-01 10:55:30+00:00,Fuson Back Cover for Samsung Galaxy J7,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Fuson Cases & Covers""]",1299.0,599.0,Fuson
2016-01-01 10:55:30+00:00,Bagru Crafts Floral Single Quilts & Comforters Multicolor,"[""Home Furnishing >> Bed Linen >> Blankets, Quilts & Dohars""]",1999.0,899.0,Bagru Crafts
2016-01-01 10:55:30+00:00,AMZER Back Cover for Samsung GALAXY Tab S2 9.7 SM-T810,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> AMZER Cases & Covers""]",1499.0,1499.0,AMZER
2016-01-01 10:55:30+00:00,Radiant Bay Striking Three Stone Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",28494.0,22795.0,Radiant Bay
2016-01-01 10:55:30+00:00,Mobilecops Flip Cover for Samsung Galaxy Tab 3.7 inch,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Mobilecops Cases & Covers""]",1499.0,699.0,Mobilecops
2016-01-01 10:55:30+00:00,kasemantra Back Cover for Apple iPad Mini,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> kasemantra Cases & Covers""]",1499.0,649.0,kasemantra
2016-01-01 10:55:30+00:00,Karatcraft Camellia Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",25668.0,18583.0,Karatcraft
2016-01-01 10:55:30+00:00,Rama Floral Single Quilts & Comforters Blue,"[""Home Furnishing >> Bed Linen >> Blankets, Quilts & Dohars""]",1499.0,749.0,Rama
2016-01-01 10:55:30+00:00,Kasemantra Back Cover for Apple iPad Mini,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Kasemantra Cases & Covers""]",1499.0,649.0,Kasemantra
2016-01-01 10:55:30+00:00,Jpearls Yellow Gold Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",24780.0,17326.0,Jpearls
2016-01-01 10:55:30+00:00,Fuson Back Cover for Samsung Galaxy J7,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Fuson Cases & Covers""]",1299.0,599.0,Fuson
2016-01-01 10:55:30+00:00,Rama Floral Single Quilts & Comforters Blue-Beige,"[""Home Furnishing >> Bed Linen >> Blankets, Quilts & Dohars""]",1499.0,749.0,Rama
2016-01-01 10:55:30+00:00,Karatcraft Armonia Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",35022.0,24440.0,Karatcraft
2016-01-01 10:55:30+00:00,Kanu Book Cover for BSNL Champion WTab 706,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Kanu Cases & Covers""]",1299.0,599.0,Kanu
2016-03-04 06:26:08+00:00,Vheelocityin Decorative Gold Chrome Strip For Interior / Extrerior - 20M For Mahindra E20 Car Side Beading,"[""Automotive >> Accessories & Spare parts >> Car & Bike Styling >> Car Styling >> Car Side Beadings >> Vheelocityin Decorative Gold Chrome Strip For In...""]",855.0,570.0,Vheelocityin
2016-03-04 06:26:08+00:00,Indigocart Printed Women's Regular Skirt,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Indigocart Skirts >> Indigocart Printed Women's Regular Skirt""]",1499.0,749.0,Indigocart
2016-03-04 06:26:08+00:00,Vheelocityin Decorative Gold Chrome Strip For Interior / Extrerior - 20M For Chevrolet Cruze Car Side Beading,"[""Automotive >> Accessories & Spare parts >> Car & Bike Styling >> Car Styling >> Car Side Beadings >> Vheelocityin Decorative Gold Chrome Strip For In...""]",855.0,570.0,Vheelocityin
2016-02-25 00:26:11+00:00,EDGE PLUS BODY PANEL FOR NOKIA 7230 SLIDE Front & Back Panel,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Body Panels >> EDGE PLUS Mobile Body Panels >> EDGE PLUS BODY PANEL FOR NOKIA 7230 SLIDE Front ...""]",1099.0,529.0,EDGE PLUS
2016-02-25 00:26:11+00:00,EDGE PLUS BODY PANEL FOR SAMSUNG S3500 Front & Back Panel,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Body Panels >> EDGE PLUS Mobile Body Panels >> EDGE PLUS BODY PANEL FOR SAMSUNG S3500 Front & B...""]",1199.0,599.0,EDGE PLUS
2016-02-25 00:26:11+00:00,Remtex Export Cartoon Single Dohar Multicolor,"[""Home Furnishing >> Bed Linen >> Blankets, Quilts & Dohars >> Remtex Export Cartoon Single Dohar Multicolor (1...""]",1499.0,524.0,Remtex Export
2016-02-25 00:26:11+00:00,Tradition India Floral Single Quilts & Comforters Multicolor,"[""Home Furnishing >> Bed Linen >> Blankets, Quilts & Dohars >> Tradition India Floral Single Quilts & Comforter...""]",3699.0,1798.0,Tradition India
2016-02-25 00:26:11+00:00,EDGE PLUS BODY PANEL FOR SAMSUNG GALAXY S4 9500 Front & Back Panel,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Body Panels >> EDGE PLUS Mobile Body Panels >> EDGE PLUS BODY PANEL FOR SAMSUNG GALAXY S4 9500 ...""]",1299.0,699.0,EDGE PLUS
2016-06-10 13:36:16+00:00,Royal Men's Kurta and Pyjama Set,"[""Clothing >> Men's Clothing >> Ethnic Wear >> Sets >> Royal Sets >> Royal Men's Kurta and Pyjama Set""]",1999.0,999.0,Royal
2016-06-10 13:36:16+00:00,CORA Striped Girl's Straight Kurta,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Kurtas >> CORA Kurtas >> CORA Striped Girl's Straight Kurta""]",799.0,799.0,CORA
2016-06-10 13:36:16+00:00,Adidas IND PRO THI GUA Thigh Guard,"[""Adidas IND PRO THI GUA Thigh Guard (White, Blue,...""]",999.0,999.0,Adidas
2016-06-10 13:36:16+00:00,Royal Men's Kurta and Pyjama Set,"[""Clothing >> Men's Clothing >> Ethnic Wear >> Sets >> Royal Sets >> Royal Men's Kurta and Pyjama Set""]",1999.0,999.0,Royal
2016-06-10 13:36:16+00:00,TWISHA Printed Kurti & Salwar,"[""Baby Care >> Infant Wear >> Baby Girls' Clothes >> Ethnic Wear >> Salwar Kurta Dupattas >> TWISHA Salwar Kurta Dupattas >> TWISHA Printed Kurti & Salwar""]",869.0,869.0,TWISHA
2016-06-10 13:36:16+00:00,CORA Striped Girl's Straight Kurta,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Kurtas >> CORA Kurtas >> CORA Striped Girl's Straight Kurta""]",1599.0,1599.0,CORA
2016-06-10 13:36:16+00:00,Khadi Lip Balm Pack of 2 Lime,"[""Beauty and Personal Care >> Body and Skin Care >> Lip Care >> Lip Balms >> Khadi Lip Balms >> Khadi Lip Balm Pack of 2 Lime (12 g)""]",140.0,130.0,Khadi
2016-06-10 13:36:16+00:00,TRENDIEZ 15.6 inch Laptop Backpack,"[""Computers >> Laptop Accessories >> Laptop Bags >> TRENDIEZ Laptop Bags >> TRENDIEZ 15.6 inch Laptop Backpack (black)""]",1350.0,740.0,TRENDIEZ
2016-06-10 13:36:16+00:00,"V & B GALLERY Universal 3 in 1 Clip Camera professional class Kit (fish eye, wide angle and macro lens) Mobile Phone Lens","[""Mobiles & Accessories >> Mobile Accessories >> Mobile Phone Lens >> V & B GALLERY Mobile Phone Lens >> V & B GALLERY Universal 3 in 1 Clip Camera profe...""]",499.0,169.0,V & B GALLERY
2016-06-10 13:36:16+00:00,Adidas INDCLUB EM GUAR Elbow Guard,"[""Sports & Fitness >> Team Sports >> Cricket >> Cricket Guards >> Adidas Cricket Guards >> Adidas INDCLUB EM GUAR Elbow Guard (White, Blue,...""]",429.0,429.0,Adidas
2016-06-10 13:36:16+00:00,Alark The Ethnic Men's Kurta and Pyjama Set,"[""Clothing >> Men's Clothing >> Ethnic Wear >> Sets >> Alark The Ethnic Sets >> Alark The Ethnic Men's Kurta and Pyjama Set""]",1600.0,800.0,Alark The Ethnic
2016-06-10 13:36:16+00:00,RETAIL SHOP INDIA Printed Girl's Straight Kurta,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Kurtas >> RETAIL SHOP INDIA Kurtas >> RETAIL SHOP INDIA Printed Girl's Straight Kurta""]",799.0,799.0,RETAIL SHOP INDIA
2016-06-10 13:36:16+00:00,RETAIL SHOP INDIA Printed Girl's Straight Kurta,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Kurtas >> RETAIL SHOP INDIA Kurtas >> RETAIL SHOP INDIA Printed Girl's Straight Kurta""]",899.0,899.0,RETAIL SHOP INDIA
2016-06-10 13:36:16+00:00,"YoudyCo Girls, Women Bellies","[""Footwear >> Women's Footwear >> Sports Sandals >> YoudyCo Girls, Women Bellies""]",1055.0,699.0,YoudyCo
2016-06-10 13:36:16+00:00,X-Poz Women's Grey Dungaree,"[""Clothing >> Women's Clothing >> Western Wear >> Trousers & Capris >> Dungarees >> X-Poz Dungarees >> X-Poz Women's Grey Dungaree""]",999.0,899.0,X-Poz
2016-06-10 13:36:16+00:00,RETAIL SHOP INDIA Printed Girl's Straight Kurta,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Kurtas >> RETAIL SHOP INDIA Kurtas >> RETAIL SHOP INDIA Printed Girl's Straight Kurta""]",499.0,499.0,RETAIL SHOP INDIA
2016-06-10 13:36:16+00:00,Nutrispa Age Defying day care,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Anti Ageing >> Nutrispa Anti Ageing >> Nutrispa Age Defying day care (100 ml)""]",415.0,332.0,Nutrispa
2016-06-10 13:36:16+00:00,Royal Men's Pathani Suit Set,"[""Clothing >> Men's Clothing >> Ethnic Wear >> Sets >> Royal Sets >> Royal Men's Pathani Suit Set""]",1999.0,1099.0,Royal
2016-06-10 13:36:16+00:00,Nuteez Boy's Printed White Top & Pyjama Set,"[""Clothing >> Kids' Clothing >> Boys Wear >> Innerwear & Sleepwear >> Night Suits >> Nuteez Night Suits >> Nuteez Boy's Printed White Top & Pyjama Set""]",999.0,999.0,Nuteez
2016-04-20 21:22:15+00:00,domestiq Slippers,"[""Footwear >> Men's Footwear >> Slippers & Flip Flops >> domestiq Slippers & Flip Flops >> domestiq Slippers""]",749.0,275.0,domestiq
2016-04-20 21:22:15+00:00,Perfect Women's Leggings,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Bottoms >> Leggings & Churidars >> Leggings & Jeggings >> Perfect Leggings & Jeggings >> Perfect Women's Leggings (Pack of 2)""]",998.0,598.0,Perfect
2016-04-20 21:22:15+00:00,Guardian Flip Flops,"[""Footwear >> Men's Footwear >> Slippers & Flip Flops >> Guardian Slippers & Flip Flops >> Guardian Flip Flops""]",599.0,289.0,Guardian
2016-04-20 21:22:15+00:00,Eternity Handcrafted unique Mosaic Glass Table Lamp,"[""Home Decor & Festive Needs >> Decorative Lighting & Lamps >> Table Lamps >> Eternity Table Lamps >> Eternity Handcrafted unique Mosaic Glass Table L...""]",1699.0,1499.0,Eternity
2016-04-20 21:22:15+00:00,BODYSENSE Men's Vest,"[""Clothing >> Men's Clothing >> Inner Wear & Sleep Wear >> Vests >> BODYSENSE Vests >> BODYSENSE Men's Vest (Pack of 5)""]",1400.0,750.0,BODYSENSE
2016-04-20 21:22:15+00:00,HIMGIRI Women's Leggings,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Bottoms >> Leggings & Churidars >> Leggings & Jeggings >> HIMGIRI Leggings & Jeggings >> HIMGIRI Women's Leggings (Pack of 4)""]",1899.0,799.0,HIMGIRI
2016-04-20 21:22:15+00:00,Odoky Men's Vest,"[""Clothing >> Men's Clothing >> Inner Wear & Sleep Wear >> Vests >> Odoky Vests >> Odoky Men's Vest (Pack of 3)""]",999.0,399.0,Odoky
2016-04-20 21:22:15+00:00,Fashion Plus Flip Flops,"[""Footwear >> Men's Footwear >> Slippers & Flip Flops >> Fashion Plus Slippers & Flip Flops >> Fashion Plus Flip Flops""]",499.0,225.0,Fashion Plus
2016-01-03 09:13:59+00:00,Exotic India Bhagwan Vishnu Showpiece  -  22.86 cm,"[""Home Decor & Festive Needs >> Showpieces >> Exotic India Showpieces""]",4375.0,3850.0,Exotic India
2016-01-03 09:13:59+00:00,Samsung CLP K300A Black Toner Cartridge,"[""Computers >> Computer Peripherals >> Printers & Inks >> Toners >> Samsung Toners""]",3999.0,3999.0,Samsung
2016-04-13 11:24:08+00:00,Stellar Collections Slippers,"[""Footwear >> Women's Footwear >> Slippers & Flip Flops >> Stellar Collections Slippers""]",799.0,249.0,Stellar Collections
2016-01-07 06:04:02+00:00,Glus Perfect Body Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras""]",899.0,399.0,Purple
2016-01-07 06:04:02+00:00,Vaishna Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vaishna Bras""]",210.0,94.0,Black
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949.0,300.0,Pink
2016-01-07 06:04:02+00:00,Grafion Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",499.0,149.0,White
2016-01-07 06:04:02+00:00,Ploomz Fashion Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",800.0,329.0,Black
2016-01-07 06:04:02+00:00,Younky Fashion Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]",999.0,199.0,Brown
2016-01-07 06:04:02+00:00,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",849.0,379.0,Black
2016-01-07 06:04:02+00:00,Hemali C Cup Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200.0,550.0,Green
2016-01-07 06:04:02+00:00,Florentyne Padded Push-up Bra Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Florentyne Bras""]",850.0,399.0,Blue
2016-01-07 06:04:02+00:00,S4S Printed Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",1049.0,379.0,Black
2016-01-07 06:04:02+00:00,Wolfie Shiningbrown111 Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Wolfie Bras""]",999.0,339.0,Brown
2016-01-07 06:04:02+00:00,Q-rious Adore Women's Balconette Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Q-rious Bras""]",359.0,149.0,Maroon
2016-01-07 06:04:02+00:00,Luxemburg Bandaeu Women's Tube Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Luxemburg Bras""]",999.0,349.0,Purple
2016-01-07 06:04:02+00:00,Two Dots Comfortable Women's Sports Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Two Dots Bras""]",998.0,449.0,Purple
2016-01-07 06:04:02+00:00,PrettySecrets Fashion Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> PrettySecrets Bras""]",699.0,699.0,Blue
2016-01-07 06:04:02+00:00,Ploomz Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",800.0,349.0,Black/ White
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949.0,289.0,Red
2016-01-07 06:04:02+00:00,Grafion Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",499.0,89.0,Grey
2016-01-07 06:04:02+00:00,Status Multi Color Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Status Bras""]",700.0,299.0,Purple
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",1049.0,379.0,Purple
2016-01-07 06:04:02+00:00,Ploomz Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",1300.0,399.0,Royal Blue
2016-01-07 06:04:02+00:00,Status Fashionable Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Status Bras""]",1000.0,350.0,Red
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949.0,300.0,Red
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",849.0,225.0,Purple
2016-01-07 06:04:02+00:00,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",649.0,289.0,Pink
2016-01-07 06:04:02+00:00,Ploomz Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",1000.0,399.0,Light Pink
2016-01-07 06:04:02+00:00,Madaam NonPadded Women's Tube Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Madaam Bras""]",367.0,127.0,Dark Pink
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",799.0,225.0,Blue
2016-01-07 06:04:02+00:00,Laceandme Super Comfort Bandeau Women's Tube Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Laceandme Bras""]",450.0,140.0,Black
2016-01-07 06:04:02+00:00,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",1349.0,359.0,Black
2016-01-07 06:04:02+00:00,Ploomz Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",1400.0,399.0,Blue
2016-01-07 06:04:02+00:00,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",649.0,299.0,Red
2016-01-07 06:04:02+00:00,Itsmuahlife by ItsMuahLife - Dazzle Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Itsmuahlife Bras""]",999.0,299.0,Green
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",499.0,122.0,Black
2016-01-07 06:04:02+00:00,Younky Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]",1599.0,149.0,Black
2016-01-07 06:04:02+00:00,Floozy Its My Choice Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Floozy Bras""]",1299.0,200.0,Light Pink
